id,name,org
2146581609,Kim Guldstrand Larsen,Department of Computing Science Aalborg University
2315581213,Hung-Yu Lin,"(University of Missouri, Kansas City)"
2141819945,N Natalia Sidorova,Eindhoven University of Technology
2122303858,Ming-Deh A. Huang,University of Southern California
2466963818,Ling Yin,"United Nations University, International Institute for Software Technology, Macao and Institute of Software, East China Normal University#TAB#"
2007777908,François Morain,INRIA Rocquencourt#TAB#
2973661774,R Berger,University of California
2519290858,Gérard Berthelot,Université de Paris-Sud Centre d’Orsay
2695280678,Wen Chen,"New Jersey Institute of Technolog, Newark, NJ#TAB#"
2262305730,John Whaley,"Stanford, University"
2163362677,David Scott Warren,Univ. at Stony Brook
2111851554,C. Schmid,"Inria, Montbonnot, France#TAB#"
130231115,D. Goldhirsch,Computer Corporation of America
288512535,Jack J. Dongarra,University of Tennessee‡
2115991807,J. Vitek,"Department of Computer Science, Purdue University, West Lafayette, IN USA"
1132442354,J.J. Koenderink,
2000097935,Leslie G. Valiant,"University of Edinburgh,"
2108135671,Michael Brady,**Oxford University;
2305913118,Brian J. Matt,University of Wisconsin Milwaukee#TAB#
2235702021,Michael D. Ernst,"MIT Lab for Computer Science 200 Technology Square, Cambridge, MA 02139, USA"
2952276673,Tomas Sander,International Computer Science Institute
2653284504,Michael Firth,
2182496229,June M. Vemer,
2251505898,Michael Kifer,"Dept. of Computer Science, SUNY at Stony Brook, Stony Brook, NY"
2675256564,John Tullis,"Continental Bank, Chicago, IL"
2294239632,Anindya Sarkar,"Department of Electrical and Computer Engineering, University of California, Santa Barbara, Ca.#TAB#"
2344403096,Thomas Kreifelts,"German National Research Center for Computer Science (GMD), Germany#TAB#"
2623985458,Laurent Raynal,IGN/COGIT & CNRS/Cassini
672946669,U. Feige,"Dept. of Appl. Math., Weizmann Inst. of Sci., Rehovot, Israel#TAB#"
2984027855,Richard J. Lipton,Princeton University *
2991074878,D. Chemouil,"French Space Agency, Toulouse"
2011763083,David W. Aha,Naval Research Laboratory
2173183002,Franz-Josef Brandenburg,Institut für Informatik der Universität Bonn
2118058895,Alain Finkel,"Laboratoire Spécification et Vérification, CNRS UMR 8643 & ENS de Cachan, 61 av. du Prsident Wilson, 94235 Cachan cedex, France"
2116772762,David E. Daykin,"Department of Mathematics, University of Reading, Reading, U.K."
2175674718,Volkmar Welker,Philipps-Universität Marburg
2651077016,B Biebow,Laboratoires de Marcoussis C.R.C.G.E. Route de Nozay
2105897744,Richard Schwartz,"BBN Systems and Technologies, 70 Fawcett Street, Cambridge MA 02138. schwartz@bbn.com#TAB#"
2343845410,Arnd Poetzsch-Heffter,FernuniversitÄt Hagen
1399203037,Mauro Pezzè,"DISCO, Università degli Studi di Milano Bicocca, via Bicocca degli Arcimboldi, 8, 20126 Milano, Italy#TAB#"
591207422,Neil Charness,"Department of Psychology, Florida State University, 32306-1270, Tallahassee, FL, USA#TAB#"
1944874776,Aditya Ghose,"Decision Systems Laboratory, School of Computer Science and Software Engineering, University of Wollongong, NSW 2522, Australia#TAB#"
2974152914,G. T. Nguyen,"Univ. de Grenoble, Grenoble, France#TAB#"
2282867093,André L. M. Santos,#N#University of Glasgow#N#
2490663576,Martin Härtig,"Database Technology Research Group, Institut für Informatik, Universität Zürich, Winterthurerstrasse 190, CH-8057 Zürich, Switzerland, email: {haertig, dittrich}@ifi.unizh.ch"
2168469629,Jochen Seitz,TU Ilmenau#TAB#
2980696681,Vittorio Loreto,"Dipartimento di Fisica, Università di Roma ""La Sapienza"", P.le A. Moro, 2, 00185 Roma, Italy"
237419955,Hector Garcia-Molina,"Stanford, University"
2295942198,Satnam Singh,"Xilinx, Inc."
2097786798,Moti Yung,"Dept. of Computer Science, Columbia University, and Google Inc.,#TAB#"
639666141,Roni Khardon,"Division of Informatics, University of Edinburgh, King's Buildings, Edinburgh EH9 3JZ, Scotland (e-mail: roni@dcs.ed.ac.uk) , GB"
2641365707,Dae Hyun Ryu,"Electronics and Telecommunications, Research Institute#TAB#"
681596721,Alberto Sangiovanni-Vincentelli,"Dept. of EECS, UC Berkeley"
2303603470,Jifeng He,"Software engineering institute, East China Normal University, Shanghai, China"
2974234176,Dominique Pastre,EDS/GFI/INFOSYS
2139352357,Susanne Graf,"VERIMAG, Centre Equation, 2 avenue de Vignate, F-38610 Gières"
2055881405,Wolfgang Ahrendt,Chalmers Universit of Technology
160031478,Thomas G. Dietterich,"Computer Science Department, Stanford University, Stanford, CA 94305, U.S.A."
2648310317,D. Caucal,"IRISA, Rennes, France"
1986729515,Jan Damsgaard,Aalborg Unviersity
2255205611,Mark Burgess,"Oslo University College, Cort Adelers gate 30, 0254 Oslo, Norway#TAB#"
67263304,Xavier Boyen,Voltage Inc.#TAB#
2990888575,Santiago Pavón,"Madrid University of Technology ETSI Telecomunication, UPM"
2283165970,J. Ross Quinlan,"Basser Dept. of Computer Science, University of Sydney, Sydney, Australia#TAB#"
2049855778,Malte Sieveking,
2601243202,Benoit David,IGN/COGIT & CNRS/Cassini
1958098182,David Gefen,"Department of Management, Drexel University, Philadelphia, PA"
2159399964,Zhiming Liu,UNU IIST
386761738,Eric Bruneton,"France Telecom R&D Saint‐Ismier Cedex, France"
2226135823,Jean-Marc Petit,Université Blaise Pascal - Clermont-Ferrand II Campus Universitaire des Cézeaux
2133646818,M. H. Overmars,"Department of Computer Science, University of Utrecht, Utrecht, the Netherlands"
2543724428,H.-J. Schneider,
2421720549,Róbert Lovas,Hungarian Academy of Sciences.
2139750485,Andreas S. Schulz,"Technische Universität Berlin, Fachbereich Mathematik (MA 6-1)"
2558160286,Agathe Merceron,"L.R.I., CNRS Université Paris-Sud"
268704431,Neil Maiden,"Dept. of Bus. Syst. Analysis, City Univ., London, UK"
1225828849,Richard Jüllig,Kestrel Institute
2275747842,Tilman Schäfer,"*Trinity College, Dublin."
2796920597,Ronald Cramer,ETH Zürich
300286111,Freeman,"Department of Electrical and Systems Engineering, Rensselaer Polytechnic Institute#TAB#"
2137000881,Donald E. Knuth,"Computer Science Department Stanford University, Stanford, California 94305, U.S.A."
2043879878,Wojciech Mostowski,Chalmers Universit of Technology
2120144811,Ron Weber,"*Department of Commerce, The University of Queensland, 4072, Australia e‐mail: weber@commerce.uq.edu.au"
97485413,Andreas Dolzmann,"Department of Mathematics and Computer Science, University of Passau, Germany"
157725375,Ralph Grishman,"New York Univ., New York NY"
2396880122,Leopoldo P. Franca,University of Colorado Denver
2441703594,Federica Vitale,Universita’ Degli Studi di Milano
2005359383,Andrzej Wasowski,IT University of Copenhagen; Denmark
1264356972,Pinar Donmez,"School of Computer Science, Carnegie Mellon University, 5000 Forbes Ave, Pittsburgh PA, 15213, USA#TAB#"
136759105,Francesco Parisi-Presicce,"Università di Roma, Italy#TAB#"
2077181067,Peter A. Whigham,CSIRO Division of Water Resources
560881892,Daniel S. Weld,"Department of Computer Science and Engineering, FR-35, University of Washington, Seattle, WA 98195, USA"
2508304186,Richard Kennaway,Edinburgh University
2343481990,Kazuhisa Makino,"Osaka University, Toyonaka Osaka, Japan"
2755216431,Antoine Joux,SCSSI
2021029858,Christine Froidevaux,Bat. 490 - Université Paris Sud
2434010869,Rüdiger Valk,Universität Hamburg
1979563096,Johann Eder,"University of Klagenfurt, Institute for Informatics-Systems"
308395410,François Vernadat,"LAAS - CNRS, Toulouse, France"
50202740,Emmanuel Prouff,"Oberthur Card Systems, Nanterre Cedex, France#TAB#"
2287515589,Emo Welzl,Freie Universität Berlin.
1152366434,Claudio Bettini,"Dept. of Information Science (DSI), Univ. of Milan, Italy#TAB#"
2343123961,Iyer N. Subramanian,<italic>Concordia University</italic>
230507561,Luke Hornof,Irisa Campus Universitaire de Beaulieu
2047359151,Sheila McIlraith,"Department of Computer Science University of Toronto, Toronto, Ontario, Canada#TAB#"
2144633556,Michael O. Rabin,"Harvard University, Cambridge, Massachusetts 02138, USA"
1763576553,John Lamping,"Xerox Palo Alto Research Center, 3333 Coyote Hill Road, Palo Alto, CA"
2011172378,Enrico Puppo,Consiglio Nazionale delle Ricerche
2426635924,Phong Q. Nguyen,"École Normale Supérieure, Département d’Informatique, Paris, France#TAB#"
678127074,Dragomir R. Radev,Columbia University
2139753257,Varun Grover,
2140981953,Jessica Staddon,University of california at San Diego
2119244895,Yong Yu,"APEX Data and Knowledge Management Lab, Department of Computer Science and Engineering, Shanghai Jiao Tong University, Shanghai, P.R China"
116766436,James C Wetherbe,
2279830023,Babu M. Mehtre,"New Technologies Group, CMC Centre, Gachibowli, Hyderabad, 500019, India"
1971303852,Kurt VanLehn,(university of pittsburgh)
2680454710,Yan-Cheng Chang,Harvard University
2036035498,Neil Immerman,"Yale University, New Haven, Ct."
281330718,G.C. Necula,"School of Computer Science Carnegie Mellon University, Pittsburgh, PA, USA"
2118607467,Chris M. N. Tofts,"University of Edinburgh,"
2250860430,M. Goedicke,"Dept. of Math. & Comput. Sci., Essen Univ., Germany"
2153716592,Lyndon S. Kennedy,"Columbia University, NEW YORK, NY"
2030205094,Bruce Archambeault,IBM T.J. Watson research center
2144779949,Juan Quemada,"Madrid University of Technology ETSI Telecomunication, UPM"
1976640904,John Lafferty,"Carnegie Mellon University, Pittsburgh Pa"
65538393,Oded Goldreich,mit
2150132257,Roberto Sebastiani,University of Genoa
2168467640,Marie-Claude Boudreau,Georgia State University
2302754824,Yuichi Tsujita,Japan Atomic Energy Research Institute
2067629764,A. B. Kahng,"UCLA Computer Science Department, Los Angeles, CA#TAB#"
2974347666,P. Loewenstein,"Nat. Semicond. Corp., Santa Clara, CA, USA#TAB#"
2307662470,Masato Tamaki,"Business Solution Systems Division, Hitachi Ltd., 890 Kashimada, Saiwai, Kawasaki, Kanagawa 212-8567, Japan#TAB#"
2106262802,Gunar E. Liepins,"MS 6207 Bldg 4500N, Oak Ridge National Laboratory , PO Box 2008, Oak Ridge, TN, 37831, USA E-mail: gxl@msr.epm.ornl.gov"
2085610964,F.-X. Standaert,"UCL Crypto Group, Louvain-la-Neuve, Belgium"
2086343215,Anthony Pioli,State University of New York at New Paltz#TAB#
2789637981,Jacob Thommesen,
2198039525,M. Pollefeys,
2109851473,Peri L. Tarr,Watson Research Center
2104824474,H. Sharp,"Centre for HCI Design , City University , London, UK"
2068596995,Ueli M. Maurer,Swiss Federal Institute of Technology – ETH
1132442354,Jan J. Koenderink,"Helmholtz Instituut, Universiteit Utrecht, Buys Ballot Laboratory, Princetonplein 5,3584CC Utrecht, The Netherlands. j.j.koenderink@phys.uu.nl#TAB#"
2442168191,Kenneth L. Kraemer,
2106913481,Enrico Motta,"Knowledge Media institute, The Open University, UK"
2133897374,Adam Berger,"School of Computer Science, Carnegie Mellon University, Pittsburgh, PA 15213, USA#TAB#"
2128502969,Reinhard Koch,Katholieke Universiteit Leuven
279913708,Davide Sangiorgi,"University of Edinburgh,"
2114244411,Sid A. Davis,"Department of Management College of Business Administration, University of Nebraska-Lincoln, Lincoln, Nebraska#TAB#"
683273356,Gerard Florin,Laboratoire CEDRIC-CNAM
356043702,Leonidas J. Guibas,Stanford University and DEC Systems Research Center
2115834734,E. Allen Emerson,#N#        The University Of Texas
2305507359,Kristiyan Haralambiev,"New York University, New York , NY, USA#TAB#"
2305028642,B.C. Reed,"IBM Almaden Research Center, San Jose, CA (USA)"
2049865666,Pierre-Alain Fouque,ÉCOLE NORMALE SUPÉRIEURE
677882550,Kobbi Nissim,"Weizmann Institute,#TAB#"
2108019135,Achim Streit,PC2 Paderborn Center for Parallel Computing
2974183323,L.A. Rowe,"Department of Electrical Engineering and Computer Science, University of California"
2973259204,P. Reisner,IBM Research Laboratory#TAB#
2966614689,Jiří Matoušek,"Computer Science Institute, Free University Berlin, Takustraβe 9, 14195, Berlin, Germany#TAB#"
2975476069,J.-J. Lesage,
314079889,M. Simonovits,
2107253246,Vladimir Lifschitz,"University of Texas at Austin,#TAB#"
2779072065,Marian H. Nodine,MCC#TAB#
2342498857,Christel Seguin,CERT/ONERA
2296263305,E. Burton Swanson,
1728759264,Shafi Goldwasser,M. I. T
2159399964,Zhiming Liu,"International Institute for Software Technology, United Nations University, Macao, SAR China"
11791032,George S. Avrunin,"University of Massachusetts, Amherst MA#TAB#"
2164601541,Jaideep Vaidya,"MSIS Department and CIMIC, Rutgers University, Newark, NJ 07102, USA. E-mail: {atluri,hshin,jsvaidya}@cimic.rutgers.edu#TAB#"
1246403823,T. F. Verhoef,Delft University of Technology >  >  >  >
2131332028,Gordon S. Blair,University of Tromsø;
2114664078,Masahiko Takenaka,FUJITSU LABORATORIES LTD.#TAB#
2002216225,Gerald Pfeifer,TU Vienna
2283165970,J. Ross Quinlan,"Basser Department of Computer Science, University of Sydney, Sydney Australia 2006, quinlan@cs.su.oz.au"
2305459363,Morton Norman,"Baruch College of The City Univ. of New York, New York, NY#TAB#"
2164792451,Soumitra Dutta,INSEAD
2133008522,Marcelo Mendoza,"Department of Computer Science, Universidad de Valparaiso#TAB#"
2703701658,Jacques Patarin,"Université de Versailles, Versailles, France#TAB#"
2283857331,Nancy W. Tsai,"California State University, Sacremento"
2778399085,K. Altisen,"VERIMAG, 2 av. de Vignate, 38610 Gières, France altisen@imag.fr#TAB#"
2124140840,Soraya Abad,Rutgers University
74679627,Lars Torunski,UNIVERSITÄT PADERBORN
2086670939,Marc Tommasi,IEEA Université de Lille I
2027206797,V. Wiktor Marek,Univ Kentucky
2066412529,Himanshu Khurana,"National Center for Supercomputing Applications (NCSA), University of Illinois, Urbana-Champaign"
1139360677,J. Troster,"IBM Canada, Ltd., North York, Ont., Canada"
2006900429,J. Karkkainen,
2063423718,Bernhard Steffen,Rheinisch-Westfälische Technische Hochschule Aachen
1686185850,Shai Halevi,mit
2306985084,Valeri Korjik,"IPN CINVESTAV, AV. IPN No. 2508 ESQ Ticoman"
2257050880,Nicolas Halbwachs,"Verimag, Centre Equation, 2, avenue de Vignate,, F-38610 Gieres, France. E-mail: Nicolas.Halbwachs@imag.fr#TAB#"
2723664965,Wieslaw Zielonka,
2285702201,Bridget Spitnagel,Carnegie - Mellon University#TAB#
2136556746,Jitendra Malik,"Computer Science Division, University of California at Berkeley, Berkeley, CA 94720-1776, USA#TAB#"
2168893805,Moritz Kessel,Ludwig—Maximilian University of Munich
2114238767,David E. Muller,"Department of Mathematics, Computer Science and Coordinated Science Laboratory, University of Illinois, Urbana-Champaign, IL 61801, U.S.A."
2983538032,Desmond Kirkpatrick,
2099261081,Fernando Bicharra Pinto,"Universidade Federal Fluminense, Niteroi, RJ, Brazil"
2137495467,Stuart Martin,"Argonne National Laboratory,#TAB#"
2138334042,Tran Cao Son,"New Mexico State University,#TAB#"
2138945749,Constance L. Heitmeyer,Naval Research Laboratory (Code 5546)
2154501644,Louise E. Moser,"Department of Electrical and Computer Engineering, University of California, Santa Barbara, California, 93106, f1E-mail: moser@ece.ucsb.eduf1"
2433288755,Gilbert,
2156861640,Ronald Cramer,"Institute for Theoretical Computer Science, ETH, Zurich#TAB#"
1970575723,Moshe Y. Vardi,"Department of Computer Science, Rice University,"
1986729515,J. Damsgaard,", Aalborg University"
2118058895,Alain Finkel,"École Normale Supérieure de Cachan, Laboratoire d'Informatique, 61, avenue du Président Wilson, 94235 Cachan, France"
2969334827,S. Haddad,"LAMSADE-CNRS UMR 7024, Université Paris-Dauphine, Paris#TAB#"
350683885,Kanchana Kanchanasut,Asian Institute of Technology
2066970836,David Poole,"University of Waterloo,#TAB#"
2949755636,Fabien Laguillaumie,"Projet TANC – INRIA Futurs, Laboratoire d’informatique (LIX), École polytechnique, Palaiseau, France"
2310423869,Lijun Yu,"Department of Computer Science, Colorado State University, Fort Collins, CO#TAB#"
2706396683,Jeanne Ferrante,"IBM Research Division Yorktown Heights, NY#TAB#"
2220829341,Christos H. Papadimitriou,"University of California at San Diego, CS&EE Department, La Jolla, CA 92093&dash;0114, USA E&dash;mail&colon; christos@cs.ucsd.edu.#TAB#"
2615942320,Louis C. Guillou,CCETT
2467697656,Santhosh Kumaran,Oregon State University.
2167932487,Joan Feigenbaum,"AT&T,"
2112298368,Alessandra Agostini,"Cooperation Technologies Laboratory, DSI - University of Milano, Italy#TAB#"
85310976,Richard A. Demillo,"Software Engineering Research Center, Purdue University, W. Lafayette, IN 47907–1398, U.S.A."
2028266199,Q.-T. Luong,"INRIA, Sophia Antipolis Cedex, France#TAB#"
2107312117,Myungeun Lee,"Department of Electronics Engineering, Mokpo National University, Chonnam, South Korea"
2270196177,Ashwin Srinivasan,"The Turing Institute, 36 North Hanover Street, Glasgow G1 2AD, UK"
37938808,B. Pernici,"Politecnico di Milano, Milano - Italy#TAB#"
2293758362,H. Ney,
2646867830,W.L. Johnson,"Inf. Sci. Inst. Univ. of Southern California, Marina del Rey, CA, USA"
